order,id,date,time,url,visitCount,typedCount,transition
184,2768,8/6/2023,0:35:03,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D460&parent=1088&id=addnew&handler=461&checkcode=yamete_kudasai,2,0,link
185,2773,8/6/2023,0:34:31,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/341016320_1312741152616273_5885038513863943962_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=R0LFwnZRUCgAX_efA__&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4MTQ3NzQ2NjE0MDkzMzAyMQ%3D%3D.2-ccb7-5&oh=00_AfBXgmHsJnG5pFPqeOTKvb2Fu9gT0uZIMvXqGJBpqg5uwg&oe=64D2B5D0&_nc_sid=b41fef,1,0,link
186,2764,8/6/2023,0:34:04,https://www.instagram.com/p/CrDm28GMLIz/?img_index=1,2,0,link
187,2763,8/6/2023,0:34:04,https://www.instagram.com/p/CrDm28GMLIz/,2,0,link
188,2546,8/6/2023,0:34:02,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
189,2770,8/6/2023,0:33:12,http://shop179777.horoshop.ua/pazly/,4,0,link
190,2770,8/6/2023,0:33:12,http://shop179777.horoshop.ua/pazly/,4,0,link
191,2444,8/6/2023,0:32:31,http://shop179777.horoshop.ua/,44,0,reload
192,2758,8/6/2023,0:32:28,http://shop179777.horoshop.ua/edit/data.php?handler=460,4,0,form_submit
193,2772,8/6/2023,0:32:22,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D461&id=519&action=edit&handler=460&checkcode=yamete_kudasai,1,0,link
194,2444,8/6/2023,0:32:01,http://shop179777.horoshop.ua/,44,0,link
195,2444,8/6/2023,0:32:01,http://shop179777.horoshop.ua/,44,0,link
196,2769,8/6/2023,0:31:59,http://shop179777.horoshop.ua/edit/data.php?handler=461,3,0,form_submit
197,2771,8/6/2023,0:31:49,http://shop179777.horoshop.ua/edit/edit.php?back=http%3A%2F%2Fshop179777.horoshop.ua%2Fedit%2Fdata.php%3Fhandler%3D461&id=520&action=edit&handler=461&checkcode=yamete_kudasai,1,0,link
198,2770,8/6/2023,0:31:27,http://shop179777.horoshop.ua/pazly/,4,0,link
199,2770,8/6/2023,0:31:26,http://shop179777.horoshop.ua/pazly/,4,0,link
200,2769,8/6/2023,0:31:20,http://shop179777.horoshop.ua/edit/data.php?handler=461,3,0,form_submit
201,2768,8/6/2023,0:28:48,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D460&parent=1088&id=addnew&handler=461&checkcode=yamete_kudasai,2,0,link
202,2619,8/6/2023,0:28:38,http://shop179777.horoshop.ua/edit/data.php?parent=1086&handler=381&showPages,3,0,link
203,2638,8/6/2023,0:28:35,http://shop179777.horoshop.ua/edit/edit.php?id=1088&parent=1082&handler=4&checkcode=yamete_kudasai&showPages,3,0,form_submit
204,2638,8/6/2023,0:28:28,http://shop179777.horoshop.ua/edit/edit.php?id=1088&parent=1082&handler=4&checkcode=yamete_kudasai&showPages,3,0,link
205,2767,8/6/2023,0:28:27,http://shop179777.horoshop.ua/edit/data.php?parent=1088&handler=381&showPages,1,0,link
206,2766,8/6/2023,0:27:50,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=461#paramTable,2,0,link
207,2766,8/6/2023,0:27:43,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=461#paramTable,2,0,link
208,2765,8/6/2023,0:27:40,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=461,1,0,form_submit
209,2526,8/6/2023,0:27:31,http://shop179777.horoshop.ua/edit/data.php?handler=1,12,0,link
210,2636,8/6/2023,0:27:21,https://www.instagram.com/p/CrDovIWsKHd/?img_index=1,3,0,link
211,2635,8/6/2023,0:27:21,https://www.instagram.com/p/CrDovIWsKHd/,3,0,link
212,2546,8/6/2023,0:27:08,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
213,2764,8/6/2023,0:26:45,https://www.instagram.com/p/CrDm28GMLIz/?img_index=1,2,0,link
214,2763,8/6/2023,0:26:45,https://www.instagram.com/p/CrDm28GMLIz/,2,0,link
215,2546,8/6/2023,0:26:43,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
216,2636,8/6/2023,0:26:10,https://www.instagram.com/p/CrDovIWsKHd/?img_index=1,3,0,link
217,2635,8/6/2023,0:26:10,https://www.instagram.com/p/CrDovIWsKHd/,3,0,link
218,2546,8/6/2023,0:26:03,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
219,2759,8/6/2023,0:25:23,http://shop179777.horoshop.ua/nabory-dlia-tvorchosti/,4,0,reload
220,2758,8/6/2023,0:25:21,http://shop179777.horoshop.ua/edit/data.php?handler=460,4,0,form_submit
221,2762,8/6/2023,0:24:43,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/340846449_782732196722437_2609844759655088769_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=s0w4KhYKRgsAX_26p2U&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4MDkzMzkxMDkwOTIyOTk4Ng%3D%3D.2-ccb7-5&oh=00_AfBaAZzbBJMEBpy0PsLNL8BpWK7UmDNMogdxjSB9NaYpZw&oe=64D3DC95&_nc_sid=b41fef,1,0,link
222,2751,8/6/2023,0:24:21,https://www.instagram.com/p/CrBrRKcsoyI/?img_index=1,2,0,link
223,2750,8/6/2023,0:24:21,https://www.instagram.com/p/CrBrRKcsoyI/,2,0,link
224,2761,8/6/2023,0:24:05,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D460&id=518&action=edit&handler=460&checkcode=yamete_kudasai,1,0,link
225,2546,8/6/2023,0:23:58,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
226,2759,8/6/2023,0:23:49,http://shop179777.horoshop.ua/nabory-dlia-tvorchosti/,4,0,reload
227,2758,8/6/2023,0:23:46,http://shop179777.horoshop.ua/edit/data.php?handler=460,4,0,form_submit
228,2760,8/6/2023,0:21:56,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D460&parent=1090&id=addnew&handler=460&checkcode=yamete_kudasai,1,0,link
229,2608,8/6/2023,0:21:06,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/328249782_190711760421248_304248551914148485_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=jnmz4F3WcMYAX-4S8ke&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4MDkzNjE0NTg3NzYxNzUzOA%3D%3D.2-ccb7-5&oh=00_AfDyr6jFh1s2lMi0jw1PJzFtqmgftSHaJVqjUOTO5nhm3Q&oe=64D3A2A5&_nc_sid=b41fef,2,0,link
230,2607,8/6/2023,0:20:34,https://www.instagram.com/p/CrBrxrnMzS0/?img_index=1,3,0,link
231,2606,8/6/2023,0:20:34,https://www.instagram.com/p/CrBrxrnMzS0/,3,0,link
232,2546,8/6/2023,0:20:29,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
233,2759,8/6/2023,0:19:57,http://shop179777.horoshop.ua/nabory-dlia-tvorchosti/,4,0,link
234,2759,8/6/2023,0:19:57,http://shop179777.horoshop.ua/nabory-dlia-tvorchosti/,4,0,link
235,2758,8/6/2023,0:19:53,http://shop179777.horoshop.ua/edit/data.php?handler=460,4,0,form_submit
236,2757,8/6/2023,0:18:50,http://shop179777.horoshop.ua/edit/edit.php?back=http%3A%2F%2Fshop179777.horoshop.ua%2Fedit%2Fdata.php%3Fhandler%3D381&id=518&action=edit&handler=460&checkcode=yamete_kudasai,1,0,link
237,2755,8/6/2023,0:18:36,http://shop179777.horoshop.ua/edit/data.php?parent=1089&handler=381&showPages,2,0,link
238,2651,8/6/2023,0:18:34,http://shop179777.horoshop.ua/edit/edit.php?id=1090&parent=1084&handler=4&checkcode=yamete_kudasai&showPages,4,0,form_submit
239,2651,8/6/2023,0:18:24,http://shop179777.horoshop.ua/edit/edit.php?id=1090&parent=1084&handler=4&checkcode=yamete_kudasai&showPages,4,0,link
240,2722,8/6/2023,0:18:22,http://shop179777.horoshop.ua/edit/data.php?handler=381,6,0,form_submit
241,2756,8/6/2023,0:16:01,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D459&parent=1090&id=addnew&handler=381&checkcode=yamete_kudasai,1,0,link
242,2755,8/6/2023,0:15:52,http://shop179777.horoshop.ua/edit/data.php?parent=1089&handler=381&showPages,2,0,link
243,2651,8/6/2023,0:15:44,http://shop179777.horoshop.ua/edit/edit.php?id=1090&parent=1084&handler=4&checkcode=yamete_kudasai&showPages,4,0,link
244,2754,8/6/2023,0:15:40,http://shop179777.horoshop.ua/edit/data.php?parent=1090&handler=381&showPages,1,0,link
245,2753,8/6/2023,0:15:21,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=460#paramTable,4,0,link
246,2753,8/6/2023,0:15:18,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=460#paramTable,4,0,link
247,2753,8/6/2023,0:15:12,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=460#paramTable,4,0,link
248,2753,8/6/2023,0:15:08,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=460#paramTable,4,0,link
249,2752,8/6/2023,0:14:53,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=460,1,0,form_submit
250,2739,8/6/2023,0:14:42,http://shop179777.horoshop.ua/edit/data.php?handler=459,2,0,form_submit
251,2526,8/6/2023,0:14:22,http://shop179777.horoshop.ua/edit/data.php?handler=1,12,0,link
252,2751,8/6/2023,0:14:02,https://www.instagram.com/p/CrBrRKcsoyI/?img_index=1,2,0,link
253,2750,8/6/2023,0:14:02,https://www.instagram.com/p/CrBrRKcsoyI/,2,0,link
254,2546,8/6/2023,0:12:52,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
255,2740,8/6/2023,0:12:39,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,reload
256,2749,8/6/2023,0:12:26,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D17&id=517&action=edit&handler=459&checkcode=yamete_kudasai,1,0,form_submit
257,2748,8/6/2023,0:09:08,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D17&parent=1087&id=addnew&handler=459&checkcode=yamete_kudasai,1,0,link
258,2498,8/6/2023,0:08:31,http://shop179777.horoshop.ua/edit/data.php?handler=17,78,0,link
259,2498,8/6/2023,0:08:23,http://shop179777.horoshop.ua/edit/data.php?handler=17,78,0,reload
260,2498,8/6/2023,0:08:10,http://shop179777.horoshop.ua/edit/data.php?handler=17,78,0,reload
261,2498,8/6/2023,0:08:03,http://shop179777.horoshop.ua/edit/data.php?handler=17,78,0,link
262,2747,8/6/2023,0:07:38,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/342298386_964875228031019_8855721162378619870_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=AX4P9goRT6YAX-m5p51&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4MzU0ODU3MDUyMzQ0MTA4Nw%3D%3D.2-ccb7-5&oh=00_AfDX5-gW-QAf_jgX8_yowPAPOam1lgNZpnhMmzan3lRw7Q&oe=64D40B23&_nc_sid=b41fef,1,0,link
263,2746,8/6/2023,0:06:56,https://www.instagram.com/p/CrK9xeat1_5/?img_index=1,1,0,link
264,2745,8/6/2023,0:06:56,https://www.instagram.com/p/CrK9xeat1_5/,1,0,link
265,2546,8/6/2023,0:06:52,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
266,2740,8/6/2023,0:06:47,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,link
267,2740,8/6/2023,0:06:46,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,link
268,2744,8/6/2023,0:06:42,http://shop179777.horoshop.ua/ru/dytiachi-knyhy/,2,0,link
269,2744,8/6/2023,0:06:42,http://shop179777.horoshop.ua/ru/dytiachi-knyhy/,2,0,link
270,2740,8/6/2023,0:06:33,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,reload
271,2743,8/6/2023,0:06:30,http://shop179777.horoshop.ua/edit/edit.php?back=http%3A%2F%2Fshop179777.horoshop.ua%2Fedit%2Fdata.php%3Fhandler%3D459&id=516&action=edit&handler=459&checkcode=yamete_kudasai,2,0,form_submit
272,2743,8/6/2023,0:06:20,http://shop179777.horoshop.ua/edit/edit.php?back=http%3A%2F%2Fshop179777.horoshop.ua%2Fedit%2Fdata.php%3Fhandler%3D459&id=516&action=edit&handler=459&checkcode=yamete_kudasai,2,0,link
273,2742,8/6/2023,0:06:09,http://shop179777.horoshop.ua/edit/data.php?parent=1087&handler=459&showPages,1,0,link
274,2740,8/6/2023,0:05:58,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,link
275,2740,8/6/2023,0:05:58,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,link
276,2741,8/6/2023,0:05:54,http://shop179777.horoshop.ua/ihry/,7,0,link
277,2741,8/6/2023,0:05:53,http://shop179777.horoshop.ua/ihry/,7,0,link
278,2740,8/6/2023,0:05:51,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,link
279,2740,8/6/2023,0:05:46,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,reload
280,2740,8/6/2023,0:05:30,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,reload
281,2740,8/6/2023,0:05:27,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,reload
282,2740,8/6/2023,0:05:25,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,link
283,2740,8/6/2023,0:05:25,http://shop179777.horoshop.ua/dytiachi-knyhy/,7,0,link
284,2739,8/6/2023,0:05:23,http://shop179777.horoshop.ua/edit/data.php?handler=459,2,0,form_submit
285,2738,8/6/2023,0:02:34,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D381&parent=1087&id=addnew&handler=459&checkcode=yamete_kudasai,1,0,link
286,2634,8/6/2023,0:02:26,http://shop179777.horoshop.ua/edit/edit.php?id=1087&parent=1083&handler=4&checkcode=yamete_kudasai&showPages,3,0,form_submit
287,2634,8/6/2023,0:02:20,http://shop179777.horoshop.ua/edit/edit.php?id=1087&parent=1083&handler=4&checkcode=yamete_kudasai&showPages,3,0,link
288,2605,8/6/2023,0:02:02,http://shop179777.horoshop.ua/edit/edit.php?id=1083&parent=97&handler=4&checkcode=yamete_kudasai&showPages,4,0,link
289,2725,8/6/2023,0:01:50,http://shop179777.horoshop.ua/dereviani-ihry/,12,0,link
290,2726,8/6/2023,0:01:44,http://shop179777.horoshop.ua/vkladka-bilshe-menshe-tsutseniata-traktorysty/,6,0,link
291,2726,8/6/2023,0:01:43,http://shop179777.horoshop.ua/vkladka-bilshe-menshe-tsutseniata-traktorysty/,6,0,link
292,2725,8/6/2023,0:01:42,http://shop179777.horoshop.ua/dereviani-ihry/,12,0,link
293,2725,8/6/2023,0:01:42,http://shop179777.horoshop.ua/dereviani-ihry/,12,0,link
294,2737,8/6/2023,0:01:23,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=459#paramTable,4,0,link
295,2737,8/6/2023,0:01:16,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=459#paramTable,4,0,link
296,2737,8/6/2023,0:01:12,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=459#paramTable,4,0,link
297,2737,8/6/2023,0:00:55,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=459#paramTable,4,0,link
298,2603,8/6/2023,0:00:44,https://www.instagram.com/p/CrK-RxatCfA/?img_index=1,3,0,link
299,2602,8/6/2023,0:00:44,https://www.instagram.com/p/CrK-RxatCfA/,3,0,link
300,2736,8/6/2023,0:00:36,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=459,1,0,form_submit
301,2526,8/6/2023,0:00:15,http://shop179777.horoshop.ua/edit/data.php?handler=1,12,0,link
302,2546,8/6/2023,0:00:09,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
303,2735,8/6/2023,0:00:04,https://www.instagram.com/p/CvR-m60tMSk/?img_index=1,1,0,link
304,2734,8/6/2023,0:00:04,https://www.instagram.com/p/CvR-m60tMSk/,1,0,link
305,2546,8/5/2023,23:59:59,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
306,2603,8/5/2023,23:58:28,https://www.instagram.com/p/CrK-RxatCfA/?img_index=1,3,0,link
307,2602,8/5/2023,23:58:28,https://www.instagram.com/p/CrK-RxatCfA/,3,0,link
308,2546,8/5/2023,23:58:12,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
309,2444,8/5/2023,23:43:23,http://shop179777.horoshop.ua/,44,0,link
310,2444,8/5/2023,23:43:22,http://shop179777.horoshop.ua/,44,0,link
311,2733,8/5/2023,23:43:03,http://shop179777.horoshop.ua/hra-profesii/,4,0,link
312,2733,8/5/2023,23:43:03,http://shop179777.horoshop.ua/hra-profesii/,4,0,link
313,2725,8/5/2023,23:43:00,http://shop179777.horoshop.ua/dereviani-ihry/,12,0,link
314,2725,8/5/2023,23:42:59,http://shop179777.horoshop.ua/dereviani-ihry/,12,0,link
315,2722,8/5/2023,23:42:58,http://shop179777.horoshop.ua/edit/data.php?handler=381,6,0,form_submit
316,2626,8/5/2023,23:40:42,https://www.instagram.com/p/CtawZAptJ_p/?img_index=1,6,0,link
317,2625,8/5/2023,23:40:42,https://www.instagram.com/p/CtawZAptJ_p/,5,0,link
318,2720,8/5/2023,23:40:34,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D457&parent=1086&id=addnew&handler=381&checkcode=yamete_kudasai,2,0,link
319,2546,8/5/2023,23:39:56,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
320,2715,8/5/2023,23:39:55,https://www.instagram.com/p/CtawZAptJ_p/?img_index=5,3,0,link
321,2626,8/5/2023,23:39:55,https://www.instagram.com/p/CtawZAptJ_p/?img_index=1,6,0,link
322,2732,8/5/2023,23:39:45,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/353459846_702907198264616_614487778849123541_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=I6cZJu8yCI0AX_tPgvS&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzEyNDAyMjExMjQxOTIyMTk0NA%3D%3D.2-ccb7-5&oh=00_AfCwPDBHJjY0dWynmCzz8PfuSE8VZbDpwwpmIFaYfUsYMQ&oe=64D2C521&_nc_sid=b41fef,1,0,link
323,2715,8/5/2023,23:39:32,https://www.instagram.com/p/CtawZAptJ_p/?img_index=5,3,0,link
324,2731,8/5/2023,23:39:21,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/353619120_9622815431091897_3834391660730907324_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=INf92AhTWWMAX9xwkGC&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzEyNDAyMjExMjQxOTIzMTEwOQ%3D%3D.2-ccb7-5&oh=00_AfAWlFQABkPQKwSJgZYtTZsi-rKdw1VZmaZV0TuxqlZc5A&oe=64D3E288&_nc_sid=b41fef,1,0,link
325,2714,8/5/2023,23:39:11,https://www.instagram.com/p/CtawZAptJ_p/?img_index=4,2,0,link
326,2730,8/5/2023,23:38:59,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/353045547_1334436620752260_8707274736523376687_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=i6AjZE5RNhwAX_O4KtY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzEyNDAyMjExMjU3MDI5OTQwNQ%3D%3D.2-ccb7-5&oh=00_AfCOtLGBHJoMDvuyvA6lOnEPztYot5_O1ZJFHV0XtzdIeA&oe=64D3EEFF&_nc_sid=b41fef,1,0,link
327,2713,8/5/2023,23:38:49,https://www.instagram.com/p/CtawZAptJ_p/?img_index=3,2,0,link
328,2729,8/5/2023,23:38:33,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/353883539_215236658011428_3700571673818694057_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=rj9TLb7_ATMAX-D2epg&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzEyNDAyMjExMjUyODE0NDg5MQ%3D%3D.2-ccb7-5&oh=00_AfDE2uOVSfaBSyrWWpxu1VHAnRTm_w3JdDaAQZd-RC5k1A&oe=64D40C6B&_nc_sid=b41fef,1,0,link
329,2712,8/5/2023,23:38:17,https://www.instagram.com/p/CtawZAptJ_p/?img_index=2,2,0,link
330,2728,8/5/2023,23:38:04,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/353441170_291665573214622_4172249727842634068_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Ni_lZ3yh8KMAX_pD3Ag&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzEyNDAyMjExMjQxOTIwNzc3MQ%3D%3D.2-ccb7-5&oh=00_AfCc82MfBWMak3tgWG-_1nqMPbBzc01NQK3VTRzoynr-cw&oe=64D46D1D&_nc_sid=b41fef,1,0,link
331,2626,8/5/2023,23:37:49,https://www.instagram.com/p/CtawZAptJ_p/?img_index=1,6,0,link
332,2625,8/5/2023,23:37:49,https://www.instagram.com/p/CtawZAptJ_p/,5,0,link
333,2546,8/5/2023,23:37:45,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
334,2692,8/5/2023,23:37:34,http://shop179777.horoshop.ua/edit/data.php?handler=457,6,0,form_submit
335,2699,8/5/2023,23:36:57,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D457&id=513&action=edit&handler=457&checkcode=yamete_kudasai,3,0,link
336,2692,8/5/2023,23:36:53,http://shop179777.horoshop.ua/edit/data.php?handler=457,6,0,form_submit
337,2727,8/5/2023,23:36:33,http://shop179777.horoshop.ua/edit/edit.php?back=http%3A%2F%2Fshop179777.horoshop.ua%2Fedit%2Fdata.php%3Fhandler%3D381&id=512&action=edit&handler=457&checkcode=yamete_kudasai,1,0,link
338,2726,8/5/2023,23:36:07,http://shop179777.horoshop.ua/vkladka-bilshe-menshe-tsutseniata-traktorysty/,6,0,link
339,2726,8/5/2023,23:36:07,http://shop179777.horoshop.ua/vkladka-bilshe-menshe-tsutseniata-traktorysty/,6,0,link
340,2725,8/5/2023,23:36:05,http://shop179777.horoshop.ua/dereviani-ihry/,12,0,link
341,2725,8/5/2023,23:36:04,http://shop179777.horoshop.ua/dereviani-ihry/,12,0,link
342,2722,8/5/2023,23:35:56,http://shop179777.horoshop.ua/edit/data.php?handler=381,6,0,form_submit
343,2724,8/5/2023,23:34:58,http://shop179777.horoshop.ua/edit/edit.php?back=http%3A%2F%2Fshop179777.horoshop.ua%2Fedit%2Fdata.php%3Fhandler%3D381&id=514&action=edit&handler=381&checkcode=yamete_kudasai,1,0,reload
344,2687,8/5/2023,23:34:54,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=381#paramTable,4,0,link
345,2687,8/5/2023,23:34:49,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=381#paramTable,4,0,link
346,2661,8/5/2023,23:34:44,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=381,14,0,link
347,2724,8/5/2023,23:34:26,http://shop179777.horoshop.ua/edit/edit.php?back=http%3A%2F%2Fshop179777.horoshop.ua%2Fedit%2Fdata.php%3Fhandler%3D381&id=514&action=edit&handler=381&checkcode=yamete_kudasai,1,0,link
348,2723,8/5/2023,23:34:26,http://shop179777.horoshop.ua/edit/data.php?handler=381#,2,0,link
349,2722,8/5/2023,23:34:16,http://shop179777.horoshop.ua/edit/data.php?handler=381,6,0,reload
350,2722,8/5/2023,23:34:10,http://shop179777.horoshop.ua/edit/data.php?handler=381,6,0,form_submit
351,2620,8/5/2023,23:32:06,https://www.instagram.com/p/CtWVOPZt9Pz/,4,0,link
352,2546,8/5/2023,23:31:55,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
353,2721,8/5/2023,23:30:28,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/353443874_805593174118708_6600847908121759715_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=fGVsub3gkREAX_1aJm0&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzEyMjc3NjcyOTIxNTAzMDI1OQ%3D%3D.2-ccb7-5&oh=00_AfAgZfOVFjazbbM017qmwgt8uJs_P_9EZo-13CxBu8Y3hg&oe=64D42012&_nc_sid=b41fef,1,0,link
354,2620,8/5/2023,23:30:19,https://www.instagram.com/p/CtWVOPZt9Pz/,4,0,link
355,2720,8/5/2023,23:30:09,http://shop179777.horoshop.ua/edit/edit.php?back=%2Fedit%2Fdata.php%3Fhandler%3D457&parent=1086&id=addnew&handler=381&checkcode=yamete_kudasai,2,0,link
356,2719,8/5/2023,23:29:36,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=458#paramTable,2,0,link
357,2719,8/5/2023,23:29:31,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=458#paramTable,2,0,link
358,2718,8/5/2023,23:29:28,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=458,2,0,link
359,2718,8/5/2023,23:29:17,http://shop179777.horoshop.ua/edit/forms/handlers.php?edit=458,2,0,form_submit
360,2526,8/5/2023,23:28:56,http://shop179777.horoshop.ua/edit/data.php?handler=1,12,0,link
361,2546,8/5/2023,23:28:52,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
362,2624,8/5/2023,23:28:47,https://www.instagram.com/p/CtWWtsLteB2/?img_index=1,3,0,link
363,2623,8/5/2023,23:28:47,https://www.instagram.com/p/CtWWtsLteB2/,3,0,link
364,2546,8/5/2023,23:28:45,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
365,2626,8/5/2023,23:28:42,https://www.instagram.com/p/CtawZAptJ_p/?img_index=1,6,0,link
366,2625,8/5/2023,23:28:42,https://www.instagram.com/p/CtawZAptJ_p/,5,0,link
367,2546,8/5/2023,23:28:39,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
368,2717,8/5/2023,23:28:34,https://www.instagram.com/p/CtY8JzKNiLh/?img_index=1,1,0,link
369,2716,8/5/2023,23:28:34,https://www.instagram.com/p/CtY8JzKNiLh/,1,0,link
370,2546,8/5/2023,23:28:32,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
371,2704,8/5/2023,23:28:30,https://www.instagram.com/p/CtbYYVvtKbM/?img_index=1,3,0,link
372,2703,8/5/2023,23:28:30,https://www.instagram.com/p/CtbYYVvtKbM/,2,0,link
373,2546,8/5/2023,23:28:28,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
374,2620,8/5/2023,23:28:02,https://www.instagram.com/p/CtWVOPZt9Pz/,4,0,link
375,2546,8/5/2023,23:27:52,https://www.instagram.com/zakhoplyve_dozvillia/,55,0,link
